suite,background,method,n,improved,unchanged,worsened,clipped,gained3,lost3,gained45,lost45,mean_gain,min_gain,max_gain,background_distance_violations
sweep,#182028,1.65,274625,273365,8,1252,168687,28919,0,43540,0,2.0568664037178954,-0.07739693446593465,5.956994950483285,0
sweep,#182028,1.675,274625,273351,8,1266,170849,29622,0,44585,0,2.112535704579305,-0.08015543071742148,6.186110140886488,0
sweep,#182028,1.7,274625,273345,8,1272,177335,30192,0,45585,0,2.166314172378342,-0.08289898245889682,6.292002085980524,0
sweep,#182028,1.725,274625,273345,8,1272,177335,30759,0,46513,0,2.2184636734835346,-0.08562771080799769,6.35076635951444,0
sweep,#182028,1.75,274625,273351,8,1266,179497,31348,0,47478,0,2.2706139973709796,-0.08834173557709146,6.567706308252474,0
sweep,#182028,1.775,274625,273344,8,1273,183545,31924,0,48386,0,2.3214278064439866,-0.09104117529081224,6.699443918388459,0
sweep,#182028,1.8,274625,273336,8,1281,185615,32526,0,49320,0,2.370218482147686,-0.09223161802689228,6.709602485726055,0
sweep,#182028,1.825,274625,273331,8,1286,185615,33089,0,50207,0,2.4190060787656726,-0.09078762259681206,6.896836395894793,0
sweep,#182028,1.85,274625,273335,8,1282,189485,33595,0,51041,0,2.467555374670307,-0.09330403455949843,7.090327521085213,0
sweep,#182028,1.875,274625,273333,8,1284,191465,34030,0,51835,0,2.513228342668219,-0.0941949763785821,7.096808010114971,0
sweep,#182028,1.9,274625,273339,8,1278,191465,34531,0,52627,0,2.5588018040944798,-0.09665117617125651,7.177645975350334,0
sweep,#182028,1.925,274625,273339,8,1278,191465,35066,0,53429,0,2.6043754323025707,-0.09909548534762336,7.375125216880832,0
sweep,#182028,1.95,274625,273332,8,1285,197009,35672,0,54382,0,2.6485509368609943,-0.10152799004400892,7.482097025522627,0
sweep,#182028,1.975,274625,273330,8,1287,198857,36056,0,55051,0,2.6911071986044237,-0.10394877556677518,7.483501359534785,0
sweep,#182028,2.0,274625,273325,8,1292,198857,36488,0,55697,0,2.7336419872979647,-0.10635792640229136,7.596993397260244,0
sweep,#F3F8F4,0.0,274625,0,0,274625,0,0,146643,0,90666,-3.214616212280569,-18.54422868622983,-4.951651253048972e-05,0
sweep,#F3F8F4,0.025,274625,0,0,274625,0,0,146643,0,90666,-3.1986227284896884,-18.519931485980806,-4.827859971734405e-05,0
sweep,#F3F8F4,0.05,274625,0,0,274625,0,0,146643,0,90666,-3.182037275581498,-18.4944241755628,-4.7040686903976336e-05,0
sweep,#F3F8F4,0.075,274625,0,0,274625,0,0,146643,0,90666,-3.164824066326153,-18.46761404281672,-4.580277409083067e-05,0
sweep,#F3F8F4,0.1,274625,0,0,274625,0,0,146643,0,90666,-3.1469442469542988,-18.439398656565103,-4.456486127746295e-05,0
sweep,#F3F8F4,0.125,274625,0,0,274625,0,0,146643,0,90666,-3.1283555518941126,-18.40966455878085,-4.332694846409524e-05,0
sweep,#F3F8F4,0.15,274625,0,0,274625,0,0,146643,0,90666,-3.1090119097584403,-18.378285739730657,-4.208903565094957e-05,0
sweep,#F3F8F4,0.175,274625,0,0,274625,0,0,146643,0,90666,-3.088862992216632,-18.345121852881814,-4.0851122837581855e-05,0
sweep,#F3F8F4,0.2,274625,0,0,274625,0,0,146643,0,90666,-3.0678536956799207,-18.310016116240547,-3.9613210024436185e-05,0
sweep,#F3F8F4,0.225,274625,0,0,274625,0,0,146643,0,90666,-3.0459235436167904,-18.272792833922367,-3.837529721106847e-05,0
sweep,#F3F8F4,0.25,274625,0,0,274625,0,0,146643,0,90666,-3.023005994684354,-18.233254455285763,-3.71373843979228e-05,0
sweep,#F3F8F4,0.275,274625,0,0,274625,0,0,146643,0,90666,-2.9990276385661225,-18.19117806773426,-3.589947158455509e-05,0
sweep,#F3F8F4,0.3,274625,0,0,274625,0,0,146643,0,90666,-2.973907257251624,-18.146311191730742,-3.466155877140942e-05,0
sweep,#F3F8F4,0.325,274625,0,0,274625,0,0,146643,0,90666,-2.947554724219619,-18.09836671049957,-3.34236459580417e-05,0
sweep,#F3F8F4,0.35,274625,0,0,274625,0,0,146643,0,90666,-2.9198697072450606,-18.04701671929459,-3.2185733144896034e-05,0
sweep,#F3F8F4,0.375,274625,0,0,274625,0,0,146643,0,90666,-2.8907401318665866,-17.99188501574004,-3.094782033152832e-05,0
sweep,#F3F8F4,0.4,274625,0,0,274625,0,0,146643,0,90666,-2.86004035127616,-17.932537867575352,-2.970990751838265e-05,0
sweep,#F3F8F4,0.425,274625,0,0,274625,0,0,146643,0,90666,-2.827628953625453,-17.868472578487207,-2.8471994705014936e-05,0
sweep,#F3F8F4,0.45,274625,0,0,274625,0,0,146643,0,90666,-2.7933461182242554,-17.799103213978313,-2.7234081891869266e-05,0
sweep,#F3F8F4,0.475,274625,0,0,274625,0,0,146643,0,90666,-2.7570104060488916,-17.72374262879652,-2.5996169078723597e-05,0
sweep,#F3F8F4,0.5,274625,0,0,274625,0,0,146643,0,90666,-2.7184148348218202,-17.641579627486657,-2.4758256265355882e-05,0
sweep,#F3F8F4,0.525,274625,0,0,274625,0,0,146643,0,90666,-2.677322040942343,-17.55164964781168,-2.3520343451988168e-05,0
sweep,#F3F8F4,0.55,274625,0,0,274625,0,0,146643,0,90666,-2.6334582642471087,-17.452796717705247,-2.22824306388425e-05,0
sweep,#F3F8F4,0.575,274625,0,0,274625,0,0,146643,0,90666,-2.5865057987198488,-17.34362349709034,-2.104451782569683e-05,0
sweep,#F3F8F4,0.6,274625,0,0,274625,0,0,146643,0,90666,-2.5360934202904684,-17.222424810968477,-1.9806605012329115e-05,0
sweep,#F3F8F4,0.625,274625,0,0,274625,0,0,146643,0,90666,-2.481784112244163,-17.087097938273804,-1.8568692199183445e-05,0
sweep,#F3F8F4,0.65,274625,0,0,274625,0,0,146643,0,90666,-2.4230591285397742,-16.9350195859598,-1.7330779385593686e-05,0
sweep,#F3F8F4,0.675,274625,0,0,274625,0,0,146643,0,90666,-2.359297015274738,-16.76287416247095,-1.6092866572448017e-05,0
sweep,#F3F8F4,0.7,274625,0,0,274625,0,0,146643,0,90666,-2.289745567041346,-16.5664092703441,-1.4854953759302347e-05,0
sweep,#F3F8F4,0.725,274625,0,0,274625,0,0,137929,0,90666,-2.2134836849593507,-16.340079695898837,-1.3617040945934633e-05,0
sweep,#F3F8F4,0.75,274625,0,0,274625,0,0,121981,0,90666,-2.1293684741697745,-16.07651569267462,-1.2379128132788964e-05,0
sweep,#F3F8F4,0.775,274625,0,0,274625,0,0,104283,0,90666,-2.0359602083974826,-15.765705319017197,-1.114121531942125e-05,0
sweep,#F3F8F4,0.8,274625,0,0,274625,0,0,87954,0,90666,-1.9314131172473632,-15.393693761791946,-9.90330250627558e-06,0
sweep,#F3F8F4,0.825,274625,0,0,274625,0,0,73188,0,89978,-1.8133115598794798,-14.940430410104451,-8.665389692907866e-06,0
sweep,#F3F8F4,0.85,274625,0,0,274625,0,0,59645,0,79897,-1.678415328534564,-14.376032313813838,-7.427476879762196e-06,0
sweep,#F3F8F4,0.875,274625,0,0,274625,0,0,47136,0,66004,-1.5222462337268379,-13.653915151862591,-6.189564066394482e-06,0
sweep,#F3F8F4,0.9,274625,0,0,274625,0,0,35522,0,50820,-1.3383804582158019,-12.69723033112687,-4.951651253248812e-06,0
sweep,#F3F8F4,0.925,274625,0,0,274625,0,0,24826,0,36501,-1.1171530021160112,-11.369522111853952,-3.713738439881098e-06,0
sweep,#F3F8F4,0.95,274625,0,0,274625,0,0,15300,0,23394,-0.8430667035919525,-9.403032791337207,-2.4758256265133838e-06,0
sweep,#F3F8F4,0.975,274625,0,0,274625,0,0,7138,0,11257,-0.48893696825539895,-6.190749359700204,-1.2379128133677142e-06,0
sweep,#F3F8F4,1.0,274625,0,274625,0,0,0,0,0,0,-1.2263896467921257e-16,-1.7763568394002505e-14,1.0658141036401503e-14,0
sweep,#F3F8F4,1.025,274625,274266,8,351,125748,6050,0,9022,0,0.4586724724100815,-0.0074044287126273645,5.794634944749069,0
sweep,#F3F8F4,1.05,274625,274214,8,403,156976,11321,0,16328,0,0.8307142864459462,-0.014795442732934205,9.022561957618086,0
sweep,#F3F8F4,1.075,274625,274164,8,453,179405,15728,2,22634,0,1.162399495811255,-0.022173078483275432,10.846865789398157,0
sweep,#F3F8F4,1.1,274625,274116,8,501,195118,20004,2,28136,0,1.4670502123472577,-0.02953737225425357,12.002936244215043,0
sweep,#F3F8F4,1.125,274625,274068,8,549,205704,23549,2,33113,0,1.751666311141724,-0.03688836020534225,12.887479191711176,0
sweep,#F3F8F4,1.15,274625,274025,8,592,215306,27311,2,37844,0,2.018333841729182,-0.04422607836546355,13.657984925479601,0
sweep,#F3F8F4,1.175,274625,273983,8,634,221197,30131,2,42172,0,2.270867721796017,-0.05155056263357949,14.238687099197094,0
sweep,#F3F8F4,1.2,274625,273937,8,680,227969,33361,2,46180,0,2.5098917578397404,-0.05886184877927825,14.626662488616228,0
sweep,#F3F8F4,1.225,274625,273898,8,719,231750,35816,6,49267,0,2.7391508661927877,-0.06615997244335858,14.905919334488843,0
sweep,#F3F8F4,1.25,274625,273860,8,757,236477,37921,6,52977,0,2.9556861004538346,-0.07344496913840359,15.341696637410621,0
sweep,#F3F8F4,1.275,274625,273822,8,795,239777,40926,6,55468,0,3.1623378985772543,-0.08071687424936158,15.571587928015733,0
sweep,#F3F8F4,1.3,274625,273773,8,844,242881,42820,6,58836,0,3.3609983012798708,-0.08797572303411805,15.78576884511002,0
sweep,#F3F8F4,1.325,274625,273738,8,879,245795,44425,6,61042,0,3.5525424463464863,-0.09522155062406057,15.985415504757526,0
sweep,#F3F8F4,1.35,274625,273699,8,918,247625,47209,6,64070,0,3.736442283302911,-0.10245439202465434,16.039033581900746,0
sweep,#F3F8F4,1.375,274625,273659,8,958,250236,48694,6,65879,0,3.9100958386373605,-0.10967428211599994,16.221670283553436,0
sweep,#F3F8F4,1.4,274625,273618,8,999,251077,50009,6,68813,0,4.076860773771694,-0.11688125565339291,16.345407110466322,0
sweep,#F3F8F4,1.425,274625,273580,8,1037,253457,52556,12,70469,0,4.241255866353213,-0.12407534726788683,16.50770858331153,0
sweep,#F3F8F4,1.45,274625,273538,8,1079,254942,53890,12,73294,0,4.400255684450179,-0.1312565914668422,16.55139956018489,0
sweep,#F3F8F4,1.475,274625,273502,8,1115,255671,54977,12,74734,0,4.547406861200451,-0.13842502263448608,16.659395934075544,0
sweep,#F3F8F4,1.5,274625,273476,8,1141,257725,56076,12,76018,0,4.698385310313577,-0.1455806750324502,16.80127019007329,0
sweep,#F3F8F4,1.525,274625,273440,8,1177,259000,58417,12,78720,0,4.83597497385007,-0.1527235828003235,16.811069739878747,0
sweep,#F3F8F4,1.55,274625,273409,8,1208,260225,59517,12,79857,0,4.9740433175939955,-0.15985377995619743,16.934069162374534,0
sweep,#F3F8F4,1.575,274625,273387,8,1230,260801,60422,12,81025,0,5.10519475374879,-0.16697130039719799,16.943247636833753,0
sweep,#F3F8F4,1.6,274625,273358,8,1259,262458,61191,12,81994,0,5.234448230627929,-0.169733140657228,17.058471840961943,0
sweep,#F3F8F4,1.625,274625,273332,8,1285,262458,61992,12,84583,0,5.35610654234338,-0.169733140657228,17.058471840961943,0
sweep,#F3F8F4,1.65,274625,273316,8,1301,263977,64417,12,85491,0,5.481777784527198,-0.169733140657228,17.175102706019008,0
sweep,#F3F8F4,1.675,274625,273286,8,1331,263977,65264,12,86433,0,5.591081895014229,-0.169733140657228,17.175102706019008,0
sweep,#F3F8F4,1.7,274625,273263,8,1354,264923,65917,12,90653,0,5.712968060607562,-0.169733140657228,17.20662366456772,0
sweep,#F3F8F4,1.725,274625,273243,8,1374,265364,66510,12,91578,0,5.815295251195372,-0.169733140657228,17.284535885969465,0
sweep,#F3F8F4,1.75,274625,273218,8,1399,265364,67181,12,92388,0,5.922483828407163,-0.169733140657228,17.284535885969465,0
sweep,#F3F8F4,1.775,274625,273194,8,1423,266625,69565,12,92979,0,6.03469298033574,-0.169733140657228,17.387299117147002,0
sweep,#F3F8F4,1.8,274625,273171,8,1446,266625,70055,26,93687,0,6.124734846524617,-0.169733140657228,17.387299117147002,0
sweep,#F3F8F4,1.825,274625,273145,8,1472,266625,70625,26,96291,0,6.225486540281686,-0.169733140657228,17.393428803860736,0
sweep,#F3F8F4,1.85,274625,273126,8,1491,267766,71186,26,97047,0,6.329575333368074,-0.169733140657228,17.483877478045464,0
sweep,#F3F8F4,1.875,274625,273104,8,1513,267766,71653,26,97615,0,6.411020121570325,-0.169733140657228,17.483877478045464,0
sweep,#F3F8F4,1.9,274625,273081,8,1536,267766,71988,26,98140,0,6.501405138974325,-0.169733140657228,17.483877478045464,0
sweep,#F3F8F4,1.925,274625,273059,8,1558,268469,72531,26,98670,0,6.601217554842106,-0.169733140657228,17.51003869093057,0
sweep,#F3F8F4,1.95,274625,273032,8,1585,268793,74967,26,101166,0,6.678856386262891,-0.169733140657228,17.57471688438153,0
sweep,#F3F8F4,1.975,274625,273004,8,1613,268793,75418,26,101775,0,6.756434922515601,-0.169733140657228,17.57471688438153,0
sweep,#F3F8F4,2.0,274625,272990,8,1627,268793,75782,26,102296,0,6.84262939537046,-0.169733140657228,17.57471688438153,0
sweep,#000000,0.0,274625,0,1,274624,0,0,223861,0,179511,-6.264649831349332,-20.0,0.0,0
sweep,#000000,0.025,274625,0,1,274624,0,0,223861,0,179511,-6.108033585565599,-19.5,0.0,0
sweep,#000000,0.05,274625,0,1,274624,0,0,223861,0,179511,-5.951417339781866,-19.0,0.0,0
sweep,#000000,0.075,274625,0,1,274624,0,0,223861,0,179511,-5.794801093998133,-18.5,0.0,0
sweep,#000000,0.1,274625,0,1,274624,0,0,223860,0,179511,-5.638184848214399,-18.0,0.0,0
sweep,#000000,0.125,274625,0,1,274624,0,0,217704,0,179511,-5.481568602430666,-17.5,0.0,0
sweep,#000000,0.15,274625,0,1,274624,0,0,196919,0,179511,-5.324952356646932,-17.0,0.0,0
sweep,#000000,0.175,274625,0,1,274624,0,0,177882,0,179511,-5.1683361108632,-16.5,0.0,0
sweep,#000000,0.2,274625,0,1,274624,0,0,162134,0,177826,-5.011719865079466,-16.0,0.0,0
sweep,#000000,0.225,274625,0,1,274624,0,0,148581,0,171124,-4.8551036192957335,-15.5,0.0,0
sweep,#000000,0.25,274625,0,1,274624,0,0,136802,0,158864,-4.698487373511999,-15.0,0.0,0
sweep,#000000,0.275,274625,0,1,274624,0,0,126299,0,146779,-4.541871127728266,-14.5,0.0,0
sweep,#000000,0.3,274625,0,1,274624,0,0,116799,0,136119,-4.385254881944534,-14.0,0.0,0
sweep,#000000,0.325,274625,0,1,274624,0,0,108010,0,126506,-4.228638636160799,-13.5,0.0,0
sweep,#000000,0.35,274625,0,1,274624,0,0,99923,0,117784,-4.072022390377066,-13.0,0.0,0
sweep,#000000,0.375,274625,0,1,274624,0,0,92084,0,109750,-3.9154061445933332,-12.5,0.0,0
sweep,#000000,0.4,274625,0,1,274624,0,0,84614,0,102486,-3.7587898988096,-12.0,0.0,0
sweep,#000000,0.425,274625,0,1,274624,0,0,77491,0,95619,-3.602173653025867,-11.500000000000002,0.0,0
sweep,#000000,0.45,274625,0,1,274624,0,0,70702,0,89278,-3.4455574072421333,-11.000000000000002,0.0,0
sweep,#000000,0.475,274625,0,1,274624,0,0,64273,0,83361,-3.2889411614583994,-10.5,0.0,0
sweep,#000000,0.5,274625,0,1,274624,0,0,58458,0,77751,-3.1323249156746664,-10.0,0.0,0
sweep,#000000,0.525,274625,0,1,274624,0,0,53123,0,72449,-2.9757086698909334,-9.5,0.0,0
sweep,#000000,0.55,274625,0,1,274624,0,0,48266,0,67358,-2.8190924241071995,-8.999999999999998,0.0,0
sweep,#000000,0.575,274625,0,1,274624,0,0,43752,0,62512,-2.662476178323467,-8.5,0.0,0
sweep,#000000,0.6,274625,0,1,274624,0,0,39630,0,57784,-2.505859932539733,-8.0,0.0,0
sweep,#000000,0.625,274625,0,1,274624,0,0,35812,0,53218,-2.349243686756,-7.500000000000002,0.0,0
sweep,#000000,0.65,274625,0,1,274624,0,0,32210,0,48849,-2.1926274409722666,-7.0,0.0,0
sweep,#000000,0.675,274625,0,1,274624,0,0,28930,0,44483,-2.0360111951885327,-6.499999999999998,0.0,0
sweep,#000000,0.7,274625,0,1,274624,0,0,25790,0,40264,-1.8793949494048001,-6.0,0.0,0
sweep,#000000,0.725,274625,0,1,274624,0,0,22933,0,36190,-1.7227787036210667,-5.5,0.0,0
sweep,#000000,0.75,274625,0,1,274624,0,0,20165,0,32157,-1.566162457837333,-5.0,0.0,0
sweep,#000000,0.775,274625,0,1,274624,0,0,17646,0,28256,-1.4095462120535995,-4.5,0.0,0
sweep,#000000,0.8,274625,0,1,274624,0,0,15224,0,24502,-1.252929966269866,-4.0,0.0,0
sweep,#000000,0.825,274625,0,1,274624,0,0,12959,0,20819,-1.0963137204861335,-3.5000000000000036,0.0,0
sweep,#000000,0.85,274625,0,1,274624,0,0,10815,0,17381,-0.9396974747024001,-3.0,0.0,0
sweep,#000000,0.875,274625,0,1,274624,0,0,8755,0,14108,-0.7830812289186665,-2.5000000000000036,0.0,0
sweep,#000000,0.9,274625,0,1,274624,0,0,6841,0,11012,-0.626464983134933,-2.0000000000000036,0.0,0
sweep,#000000,0.925,274625,0,1,274624,0,0,5000,0,8049,-0.46984873735119964,-1.5,0.0,0
sweep,#000000,0.95,274625,0,1,274624,0,0,3247,0,5204,-0.31323249156746696,-1.0,0.0,0
sweep,#000000,0.975,274625,0,1,274624,0,0,1590,0,2592,-0.15661624578373345,-0.5000000000000036,0.0,0
sweep,#000000,1.0,274625,0,274625,0,0,0,0,0,0,0.0,0.0,0.0,0
sweep,#000000,1.025,274625,274617,8,0,12481,1513,0,2345,0,0.1489239380914251,0.0,0.4824113764276987,0
sweep,#000000,1.05,274625,274617,8,0,24578,2897,0,4686,0,0.2938282175680332,0.0,0.9303781284089929,0
sweep,#000000,1.075,274625,274617,8,0,36297,4262,0,6905,0,0.4352822920099024,0.0,1.3924374318200634,0
sweep,#000000,1.1,274625,274617,8,0,36297,5574,0,8945,0,0.5696277617839104,0.0,1.7933234022048836,0
sweep,#000000,1.125,274625,274617,8,0,47644,6765,0,10959,0,0.7012826427147647,0.0,2.1591725116487908,0
sweep,#000000,1.15,274625,274617,8,0,47644,7939,0,12905,0,0.8287307147879833,0.0,2.591007013978544,0
sweep,#000000,1.175,274625,274617,8,0,58625,9033,0,14689,0,0.9516215313304555,0.0,2.909884358750407,0
sweep,#000000,1.2,274625,274617,8,0,58625,10143,0,16445,0,1.0724259956755242,0.0,3.325582124286175,0
sweep,#000000,1.225,274625,274617,8,0,69246,11101,0,18153,0,1.18755060600132,0.0,3.5992652829345495,0
sweep,#000000,1.25,274625,274617,8,0,69246,12087,0,19732,0,1.301959720107377,0.0,3.9991836477050526,0
sweep,#000000,1.275,274625,274617,8,0,79513,13001,0,21267,0,1.4102790403165752,0.0,4.22943402959563,0
sweep,#000000,1.3,274625,274617,8,0,79513,13913,0,22769,0,1.5185355641953948,0.0,4.613928032286143,0
sweep,#000000,1.325,274625,274617,8,0,89432,14773,0,24207,0,1.6209739012650262,0.0,4.802490672642255,0
sweep,#000000,1.35,274625,274617,8,0,89432,15559,0,25564,0,1.7233151327947607,0.0,5.171913032076278,0
sweep,#000000,1.375,274625,274617,8,0,99009,16357,0,26908,0,1.8207605217264773,0.0,5.320516380337672,0
sweep,#000000,1.4,274625,274617,8,0,99009,17070,0,28174,0,1.917418332341842,0.0,5.675217472360185,0
sweep,#000000,1.425,274625,274617,8,0,108250,17857,0,29420,0,2.010722877645158,0.0,5.811956319099533,0
sweep,#000000,1.45,274625,274617,8,0,108250,18511,0,30551,0,2.101923748383252,0.0,6.125901007248604,0
sweep,#000000,1.475,274625,274617,8,0,117161,19167,0,31767,0,2.1919039700378713,0.0,6.386886650558651,0
sweep,#000000,1.5,274625,274617,8,0,117161,19867,0,32846,0,2.2778690279492575,0.0,6.52600386921184,0
sweep,#000000,1.525,274625,274617,8,0,117161,20459,0,33917,0,2.3638340858606437,0.0,6.852304062672426,0
sweep,#000000,1.55,274625,274617,8,0,125748,21054,0,34929,0,2.4462512669326975,0.0,6.9479922615763225,0
sweep,#000000,1.575,274625,274617,8,0,125748,21681,0,35924,0,2.527196321867767,0.0,7.190162365135452,0
sweep,#000000,1.6,274625,274617,8,0,134017,22215,0,36869,0,2.608027402643192,0.0,7.49536979976442,0
sweep,#000000,1.625,274625,274617,8,0,134017,22745,0,37890,0,2.6841629844243253,0.0,7.49536979976442,0
sweep,#000000,1.65,274625,274617,8,0,134017,23284,0,38792,0,2.760298566205458,0.0,7.781073986178983,0
sweep,#000000,1.675,274625,274617,8,0,141974,23769,0,39624,0,2.8356460077061234,0.0,8.02911694434002,0
sweep,#000000,1.7,274625,274617,8,0,141974,24264,0,40498,0,2.907177403696618,0.0,8.02911694434002,0
sweep,#000000,1.725,274625,274617,8,0,141974,24743,0,41334,0,2.9787087996871127,0.0,8.301733983883144,0
sweep,#000000,1.75,274625,274617,8,0,149625,25194,0,42134,0,3.0496452997243866,0.0,8.549332436023251,0
sweep,#000000,1.775,274625,274617,8,0,149625,25646,0,42938,0,3.1167725928056593,0.0,8.549332436023251,0
sweep,#000000,1.8,274625,274617,8,0,149625,26094,0,43704,0,3.1838998858869334,0.0,8.755107113304481,0
sweep,#000000,1.825,274625,274617,8,0,149625,26529,0,44435,0,3.2510271789682053,0.0,9.028704210595246,0
sweep,#000000,1.85,274625,274617,8,0,156976,26905,0,45127,0,3.314367007441531,0.0,9.0561161083694,0
sweep,#000000,1.875,274625,274617,8,0,156976,27288,0,45825,0,3.3772851144106375,0.0,9.14412719444686,0
sweep,#000000,1.9,274625,274617,8,0,156976,27698,0,46532,0,3.440203221379745,0.0,9.405387971431054,0
sweep,#000000,1.925,274625,274617,8,0,164033,28125,0,47189,0,3.5013201002291128,0.0,9.549568920632158,0
sweep,#000000,1.95,274625,274617,8,0,164033,28452,0,47836,0,3.5602188106292325,0.0,9.549568920632158,0
sweep,#000000,1.975,274625,274617,8,0,164033,28754,0,48464,0,3.6191175210293522,0.0,9.720951832542777,0
sweep,#000000,2.0,274625,274617,8,0,164033,29115,0,49106,0,3.678016231429472,0.0,9.970207007736178,0
stress,regular RGB grid,1,176558481,0,176558481,0,0,0,0,0,0,7.95908353551039e-18,-1.0658141036401503e-14,7.105427357601002e-15,0
stress,regular RGB grid,1.05,176558481,161728356,531441,14298684,82362106,4006811,58957,3607917,24929,0.15960757058539565,-0.23816256919119994,9.246789590161471,0
stress,regular RGB grid,1.1,176558481,159550892,531441,16476148,96495490,7186409,139342,6338224,57422,0.28081006398797126,-0.4655369479378475,12.896986889337292,0
stress,regular RGB grid,1.2,176558481,156610411,531441,19416629,118597878,12245091,333240,10586734,138023,0.47226768603714175,-0.8907261479059532,16.016201562603058,0
stress,regular RGB grid,1.4,176558481,153080172,531441,22946868,140293790,19245258,738568,16437820,310589,0.7414299479622305,-1.6393693491780272,17.784247019621443,0
stress,regular RGB grid,difference,176558481,57320099,4913,119233469,0,7704784,28774118,2286177,13278081,-0.5948598575220931,-20.0,20.0,0
stress,regular RGB grid,exclusion,176558481,73932250,4913,102621318,0,3421471,25965820,1010334,12189086,-0.6653319250920469,-20.0,20.0,0
